Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.70,500,21,244.06,499,0,0.00,0,1.12,3.62,6.95,0.00
cycle-cover,1.00,2.00,0.80,0.80,500,26,255.48,497,0,0.00,0,1.30,3.78,10.86,0.00
msa-heuristic,1.00,2.00,0.80,0.90,500,100,319.00,494,0,0.00,0,0.72,5.24,10.53,0.00
baseline,1.00,2.00,0.80,0.00,500,48,304.34,495,0,0.00,0,2.48,5.88,10.22,0.00
