Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
strict-msa,1.00,2.00,0.80,0.40,3930,105,948.94,3197,80419,33687381.00,1221890,0.00,0.04,0.09,56.00
cycle-cover,1.00,2.00,0.80,0.90,3930,1082,2960.26,3832,679747,53535749.00,1199354,0.00,0.15,0.74,44.00
rooted-msa,1.00,2.00,0.80,0.30,3930,291,2255.40,3831,157618,45575194.00,1300946,0.00,0.17,2.08,54.00
baseline,1.00,2.00,0.80,0.00,3930,203,1410.34,3859,100197,38719070.00,1147436,0.00,0.24,2.08,42.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,3930,169,2967.56,3889,851277,51123937.00,1070635,0.00,0.37,0.87,10.00
