Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,2,100,53,83.86,99,0,0.00,0,0.96,6.60,12.27,0.00
1.00,2.00,0.80,0.40,3,100,60,88.48,99,0,0.00,0,1.91,7.15,13.85,0.00
1.00,2.00,0.80,0.40,1,100,60,88.48,99,0,0.00,0,1.75,7.54,13.91,0.00
