Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,5000,536,3196.70,4992,0,0.00,0,0.50,2.89,7.20,0.00
1.00,2.00,0.80,0.00,5000,159,3020.40,4732,0,0.00,0,0.52,3.29,6.76,0.00
1.00,2.00,0.80,0.20,5000,996,2837.80,4932,0,0.00,0,0.52,3.39,5.29,0.00
1.00,2.00,0.80,0.90,5000,560,3169.80,4826,0,0.00,0,0.35,3.44,6.55,0.00
1.00,2.00,0.80,0.40,5000,1272,3112.10,4896,0,0.00,0,1.84,3.46,6.64,0.00
1.00,2.00,0.80,0.30,5000,1737,3591.10,4905,0,0.00,0,0.27,3.52,6.58,0.00
1.00,2.00,0.80,0.50,5000,1476,3278.60,4978,0,0.00,0,2.17,3.89,5.47,0.00
1.00,2.00,0.80,0.70,5000,374,3078.60,4805,0,0.00,0,0.00,4.02,6.83,10.00
1.00,2.00,0.80,0.80,5000,811,3524.40,4858,0,0.00,0,1.82,4.59,7.95,0.00
1.00,2.00,0.80,1.00,5000,322,2541.30,4542,0,0.00,0,0.62,4.72,7.96,0.00
1.00,2.00,0.80,0.10,5000,289,2936.20,4594,0,0.00,0,2.67,5.14,11.98,0.00
