Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,1372,3188.90,4693,0,0.00,0,0.45,2.40,4.61,0.00
1.00,2.00,0.80,0.30,5000,2341,4008.20,4993,0,0.00,0,0.00,2.49,4.40,10.00
1.00,2.00,0.80,0.50,5000,812,2890.80,4159,0,0.00,0,0.00,2.73,4.79,10.00
1.00,2.00,0.80,0.80,5000,1710,3927.00,4963,0,0.00,0,0.10,2.92,4.86,0.00
1.00,2.00,0.80,0.20,5000,1403,3158.60,4925,0,0.00,0,2.01,3.08,6.04,0.00
1.00,2.00,0.80,0.60,5000,591,3125.70,4983,0,0.00,0,0.43,3.23,4.82,0.00
1.00,2.00,0.80,1.00,5000,534,2864.70,4646,0,0.00,0,0.41,3.23,5.99,0.00
1.00,2.00,0.80,0.70,5000,233,2610.60,4449,0,0.00,0,0.60,3.26,7.36,0.00
1.00,2.00,0.80,0.00,5000,159,3020.40,4732,0,0.00,0,0.52,3.29,6.76,0.00
1.00,2.00,0.80,0.40,5000,1965,3394.70,4772,0,0.00,0,2.14,3.50,5.29,0.00
1.00,2.00,0.80,0.90,5000,1473,3668.90,4985,0,0.00,0,0.52,3.68,9.25,0.00
