Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,5000,1023,2356.50,3717,0,0.00,0,0.18,1.37,3.40,0.00
1.00,2.00,0.80,1.00,5000,1561,3630.40,4996,0,0.00,0,0.00,2.40,5.08,20.00
1.00,2.00,0.80,0.20,5000,1621,3290.20,4714,0,0.00,0,0.18,2.45,4.65,0.00
1.00,2.00,0.80,0.80,5000,2114,3482.50,4858,0,0.00,0,0.28,2.54,4.62,0.00
1.00,2.00,0.80,0.30,5000,1719,3555.10,4921,0,0.00,0,0.34,2.68,4.22,0.00
1.00,2.00,0.80,0.90,5000,1305,2995.70,4706,0,0.00,0,0.35,2.69,4.56,0.00
1.00,2.00,0.80,0.70,5000,1757,3786.10,4951,0,0.00,0,0.35,2.74,4.09,0.00
1.00,2.00,0.80,0.50,5000,262,2446.30,3889,0,0.00,0,0.35,2.75,6.02,0.00
1.00,2.00,0.80,0.40,5000,651,2983.40,4812,0,0.00,0,0.34,3.02,6.31,0.00
1.00,2.00,0.80,0.00,5000,159,3020.40,4732,0,0.00,0,0.52,3.29,6.76,0.00
1.00,2.00,0.80,0.10,5000,510,3159.90,4820,0,0.00,0,0.93,3.38,5.83,0.00
