Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,1715,3419.20,4944,0,0.00,0,0.10,1.62,3.96,0.00
1.00,2.00,0.80,0.40,5000,1373,3157.50,4840,0,0.00,0,0.00,1.71,4.55,10.00
1.00,2.00,0.80,1.00,5000,892,2820.70,4880,0,0.00,0,0.28,2.04,4.07,0.00
1.00,2.00,0.80,0.90,5000,1390,2947.70,4452,0,0.00,0,0.10,2.10,4.51,0.00
1.00,2.00,0.80,0.70,5000,739,2768.50,4764,0,0.00,0,0.43,2.16,4.51,0.00
1.00,2.00,0.80,0.50,5000,1993,3675.20,4994,0,0.00,0,0.10,2.24,4.28,0.00
1.00,2.00,0.80,0.60,5000,713,2627.70,4608,0,0.00,0,0.54,2.33,4.95,0.00
1.00,2.00,0.80,0.20,5000,2010,3612.00,4951,0,0.00,0,0.00,2.60,5.21,10.00
1.00,2.00,0.80,0.30,5000,350,3044.10,4339,0,0.00,0,0.47,2.82,6.24,0.00
1.00,2.00,0.80,0.10,5000,1118,3200.10,4986,0,0.00,0,0.00,3.13,6.19,10.00
1.00,2.00,0.80,0.00,5000,159,3020.40,4732,0,0.00,0,0.52,3.29,6.76,0.00
