Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,1.00,0.80,80,6250,5597,5985.60,6244,0.13,0.55,1.02,0.00,10386
1.00,5.00,0.80,0.05,0.75,0.80,80,6250,5818,6081.70,6222,0.00,1.12,3.44,20.00,10218
1.00,5.00,0.80,0.05,0.50,0.80,80,6250,5160,5711.50,6194,0.00,1.15,4.04,20.00,10546
1.00,5.00,0.80,0.05,0.25,0.80,80,6250,3713,5611.90,6219,0.00,1.36,3.49,20.00,10011
1.00,5.00,0.80,0.05,0.00,0.80,80,6250,1210,3569.70,5905,0.13,2.07,3.03,0.00,10372
