Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,5000,890,3187.63,4855,0,0.00,0,0.00,2.66,7.35,3.33
1.00,2.00,0.80,0.90,5000,887,3304.27,4865,0,0.00,0,0.42,2.70,6.01,0.00
1.00,2.00,0.80,0.80,5000,991,3388.70,4998,0,0.00,0,0.00,2.75,5.85,3.33
1.00,2.00,0.80,0.60,5000,792,3054.57,4933,0,0.00,0,0.52,2.77,6.61,0.00
1.00,2.00,0.80,0.70,5000,164,3419.60,4957,0,0.00,0,0.29,2.88,6.84,0.00
1.00,2.00,0.80,0.10,5000,426,2736.03,4932,0,0.00,0,0.00,2.97,5.90,3.33
1.00,2.00,0.80,0.40,5000,289,2854.87,4930,0,0.00,0,0.29,3.05,6.63,0.00
1.00,2.00,0.80,0.30,5000,472,3060.00,4982,0,0.00,0,0.32,3.17,5.77,0.00
1.00,2.00,0.80,1.00,5000,397,2631.40,4768,0,0.00,0,0.29,3.26,7.83,0.00
1.00,2.00,0.80,0.00,5000,159,3386.23,4756,0,0.00,0,0.46,3.36,9.57,0.00
1.00,2.00,0.80,0.20,5000,892,2805.60,4889,0,0.00,0,0.35,3.42,11.70,0.00
