Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,5000,597,2560.30,4756,0,0.00,0,0.18,1.81,3.59,0.00
1.00,2.00,0.80,0.70,5000,1090,2311.20,4939,0,0.00,0,0.18,1.91,4.15,0.00
1.00,2.00,0.80,1.00,5000,196,2317.50,3951,0,0.00,0,0.18,1.95,4.20,0.00
1.00,2.00,0.80,0.50,5000,479,2492.30,4531,0,0.00,0,0.32,2.15,4.20,0.00
1.00,2.00,0.80,0.90,5000,477,2193.60,4386,0,0.00,0,0.18,2.34,4.06,0.00
1.00,2.00,0.80,0.80,5000,838,2723.50,4761,0,0.00,0,0.18,2.41,4.26,0.00
1.00,2.00,0.80,0.20,5000,1551,3112.30,4637,0,0.00,0,0.13,2.44,4.62,0.00
1.00,2.00,0.80,0.40,5000,465,2420.80,4835,0,0.00,0,0.57,2.54,5.40,0.00
1.00,2.00,0.80,0.10,5000,1367,3429.00,4995,0,0.00,0,0.00,2.86,6.73,10.00
1.00,2.00,0.80,0.00,5000,159,3020.40,4732,0,0.00,0,0.52,3.29,6.76,0.00
1.00,2.00,0.80,0.30,5000,384,2943.70,4813,0,0.00,0,0.47,3.33,8.06,0.00
