Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,237,2320.60,4948,0,0.00,0,0.41,1.36,3.03,0.00
1.00,2.00,0.80,1.00,5000,312,2827.00,4195,0,0.00,0,0.33,1.45,2.88,0.00
1.00,2.00,0.80,0.70,5000,726,3081.40,4772,0,0.00,0,0.23,1.58,4.69,0.00
1.00,2.00,0.80,0.50,5000,1007,3494.70,4985,0,0.00,0,0.33,1.82,4.49,0.00
1.00,2.00,0.80,0.90,5000,622,2665.30,4611,0,0.00,0,0.46,1.91,4.93,0.00
1.00,2.00,0.80,0.30,5000,350,2869.10,4740,0,0.00,0,0.10,1.95,3.61,0.00
1.00,2.00,0.80,0.60,5000,641,2843.70,4838,0,0.00,0,0.18,2.13,3.68,0.00
1.00,2.00,0.80,0.20,5000,1475,2697.50,4126,0,0.00,0,0.38,2.27,3.93,0.00
1.00,2.00,0.80,0.40,5000,424,2825.90,4696,0,0.00,0,0.18,2.68,4.44,0.00
1.00,2.00,0.80,0.10,5000,671,2272.60,4899,0,0.00,0,0.18,3.21,7.89,0.00
1.00,2.00,0.80,0.00,5000,159,3020.40,4732,0,0.00,0,0.52,3.29,6.76,0.00
