Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,102,1980,1576,1828.80,1979,0,0.00,0,2.25,5.26,12.80,0.00
1.00,2.00,0.80,0.40,103,1980,1087,1827.78,1975,0,0.00,0,1.60,5.51,13.20,0.00
1.00,2.00,0.80,0.40,101,1980,721,1632.16,1975,0,0.00,0,0.90,6.82,13.17,0.00
