Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,5000,393,2396.40,4627,0,0.00,0,0.00,1.98,3.83,10.00
1.00,2.00,0.80,0.40,5000,466,2204.70,4517,0,0.00,0,0.70,2.07,5.17,0.00
1.00,2.00,0.80,0.50,5000,213,2636.60,4955,0,0.00,0,0.70,2.07,3.49,0.00
1.00,2.00,0.80,0.70,5000,131,1347.90,3703,0,0.00,0,0.70,2.13,5.80,0.00
1.00,2.00,0.80,0.80,5000,476,2079.40,4797,0,0.00,0,0.72,2.16,4.99,0.00
1.00,2.00,0.80,1.00,5000,339,2209.30,4920,0,0.00,0,1.33,2.78,8.23,0.00
1.00,2.00,0.80,0.60,5000,413,2110.30,4467,0,0.00,0,0.00,3.17,6.23,10.00
1.00,2.00,0.80,0.30,5000,575,2268.40,3486,0,0.00,0,0.30,3.21,8.23,0.00
1.00,2.00,0.80,0.00,5000,1510,2989.40,4827,0,0.00,0,0.56,3.29,7.28,0.00
1.00,2.00,0.80,0.10,5000,646,2507.10,4984,0,0.00,0,0.93,3.36,7.32,0.00
1.00,2.00,0.80,0.20,5000,801,2404.00,3969,0,0.00,0,1.46,3.88,7.32,0.00
