Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,837,2976.30,4834,0,0.00,0,0.00,3.03,5.14,10.00
1.00,2.00,0.80,0.00,5000,1510,2989.40,4827,0,0.00,0,0.56,3.29,7.28,0.00
1.00,2.00,0.80,0.30,5000,1448,3274.40,4982,0,0.00,0,0.68,3.44,9.01,0.00
1.00,2.00,0.80,0.40,5000,1151,2388.40,4258,0,0.00,0,1.05,3.77,7.91,0.00
1.00,2.00,0.80,0.50,5000,522,2575.00,4891,0,0.00,0,1.85,3.91,8.68,0.00
1.00,2.00,0.80,1.00,5000,1079,2904.60,4980,0,0.00,0,1.57,4.06,7.89,0.00
1.00,2.00,0.80,0.20,5000,437,2543.30,4996,0,0.00,0,0.00,4.06,8.81,10.00
1.00,2.00,0.80,0.80,5000,591,2659.00,4808,0,0.00,0,1.30,4.07,9.86,0.00
1.00,2.00,0.80,0.90,5000,464,3082.90,4573,0,0.00,0,1.22,4.32,8.56,0.00
1.00,2.00,0.80,0.60,5000,776,2446.90,4794,0,0.00,0,1.22,4.62,8.85,0.00
1.00,2.00,0.80,0.70,5000,844,2729.50,4824,0,0.00,0,2.67,5.58,9.81,0.00
