Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,5000,234,2572.20,4995,0,0.00,0,0.56,2.76,7.55,0.00
1.00,2.00,0.80,0.80,5000,1221,2373.50,4795,0,0.00,0,0.14,3.02,8.47,0.00
1.00,2.00,0.80,0.00,5000,1510,2989.40,4827,0,0.00,0,0.56,3.29,7.28,0.00
1.00,2.00,0.80,0.50,5000,226,2855.50,4803,0,0.00,0,0.43,3.51,8.20,0.00
1.00,2.00,0.80,0.20,5000,561,2436.10,4266,0,0.00,0,0.80,3.64,7.69,0.00
1.00,2.00,0.80,0.90,5000,142,1684.20,4749,0,0.00,0,1.02,4.16,9.34,0.00
1.00,2.00,0.80,0.10,5000,2426,3798.90,4995,0,0.00,0,0.72,4.58,9.27,0.00
1.00,2.00,0.80,0.60,5000,850,2340.20,4925,0,0.00,0,0.76,4.88,10.55,0.00
1.00,2.00,0.80,0.40,5000,293,2503.20,4999,0,0.00,0,0.71,5.18,10.05,0.00
1.00,2.00,0.80,0.70,5000,258,2083.30,4867,0,0.00,0,2.15,5.47,10.27,0.00
1.00,2.00,0.80,1.00,5000,229,2233.40,4983,0,0.00,0,0.82,6.11,10.27,0.00
