Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,5000,747,2686.40,4969,0,0.00,0,0.76,2.49,4.08,0.00
1.00,2.00,0.80,0.60,5000,1212,2169.20,3386,0,0.00,0,0.00,2.65,5.74,10.00
1.00,2.00,0.80,0.90,5000,952,3132.10,4848,0,0.00,0,0.41,2.70,7.62,0.00
1.00,2.00,0.80,0.80,5000,238,2080.80,4692,0,0.00,0,0.76,3.09,8.18,0.00
1.00,2.00,0.80,0.30,5000,826,2806.20,4789,0,0.00,0,0.72,3.18,9.52,0.00
1.00,2.00,0.80,0.40,5000,436,2957.00,4841,0,0.00,0,0.30,3.22,7.31,0.00
1.00,2.00,0.80,1.00,5000,792,2256.90,4689,0,0.00,0,0.80,3.29,6.38,0.00
1.00,2.00,0.80,0.00,5000,1510,2989.40,4827,0,0.00,0,0.56,3.29,7.28,0.00
1.00,2.00,0.80,0.20,5000,1366,3255.80,4609,0,0.00,0,0.00,3.36,9.15,10.00
1.00,2.00,0.80,0.10,5000,370,3244.20,4808,0,0.00,0,0.78,3.47,7.98,0.00
1.00,2.00,0.80,0.50,5000,319,2522.50,4776,0,0.00,0,1.22,3.98,7.41,0.00
