Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.50,0.80,80,6250,3744,4692.10,6222,0.00,0.36,1.17,60.00,20555
1.00,5.00,0.80,0.05,0.25,0.80,80,6250,1354,2049.70,3753,0.00,0.41,1.17,40.00,15206
1.00,5.00,0.80,0.05,0.00,0.80,80,6250,143,780.50,4190,0.00,0.56,1.17,10.00,12638
1.00,5.00,0.80,0.05,0.75,0.80,80,6250,4225,5142.40,5712,0.00,0.63,1.17,20.00,24629
1.00,5.00,0.80,0.05,1.00,0.80,80,6250,5185,5567.30,6060,0.00,0.65,1.17,10.00,27716
