Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,80,6250,1334,3319.40,5843,1.04,3.10,4.45,0.00,9962
1.00,5.00,0.80,0.05,0.50,0.80,80,6250,4952,5785.30,6172,3.25,4.58,5.41,0.00,10133
1.00,5.00,0.80,0.05,0.25,0.80,80,6250,4891,5646.50,6244,3.11,4.64,6.40,0.00,10040
1.00,5.00,0.80,0.05,0.75,0.80,80,6250,5703,5983.80,6242,1.96,4.86,5.86,0.00,10182
1.00,5.00,0.80,0.05,1.00,0.80,80,6250,5701,6064.70,6208,3.53,5.46,7.57,0.00,10099
