Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,0.75,4530,163,2456.43,4448,0,0.00,0,0.38,2.29,5.06,0.00
1.00,2.00,0.80,0.90,1.00,4530,163,2456.43,4448,0,0.00,0,0.38,2.29,5.06,0.00
1.00,2.00,0.80,0.80,0.75,4530,84,2198.07,4416,0,0.00,0,0.11,2.39,5.82,0.00
1.00,2.00,0.80,0.80,1.00,4530,84,2198.07,4416,0,0.00,0,0.11,2.39,5.82,0.00
1.00,2.00,0.80,0.70,0.75,4530,176,2424.93,4420,0,0.00,0,0.11,2.42,5.06,0.00
1.00,2.00,0.80,0.70,1.00,4530,176,2424.93,4420,0,0.00,0,0.11,2.42,5.06,0.00
1.00,2.00,0.80,1.00,0.50,4530,42,1535.23,3965,0,0.00,0,0.77,2.49,4.83,0.00
1.00,2.00,0.80,0.90,0.50,4530,181,1698.43,4180,0,0.00,0,0.77,2.50,4.63,0.00
1.00,2.00,0.80,0.50,0.75,4530,137,2141.27,4453,0,0.00,0,0.31,2.63,5.06,0.00
1.00,2.00,0.80,0.50,1.00,4530,137,2141.27,4453,0,0.00,0,0.31,2.63,5.06,0.00
1.00,2.00,0.80,0.90,0.25,4530,186,2019.70,4323,0,0.00,0,0.77,2.69,5.78,0.00
1.00,2.00,0.80,1.00,0.25,4530,137,2302.30,4463,0,0.00,0,0.65,2.69,5.52,0.00
1.00,2.00,0.80,0.80,0.00,4530,137,1660.83,4148,0,0.00,0,0.11,2.70,5.17,0.00
1.00,2.00,0.80,0.70,0.50,4530,127,1895.00,4159,0,0.00,0,0.77,2.70,4.83,0.00
1.00,2.00,0.80,0.40,0.75,4530,95,1772.80,4432,0,0.00,0,1.46,2.71,4.56,0.00
1.00,2.00,0.80,0.40,1.00,4530,95,1772.80,4432,0,0.00,0,1.46,2.71,4.56,0.00
1.00,2.00,0.80,0.50,0.00,4530,131,1438.60,3740,0,0.00,0,0.77,2.72,4.56,0.00
1.00,2.00,0.80,0.30,0.75,4530,331,1577.93,4256,0,0.00,0,0.46,2.74,4.56,0.00
1.00,2.00,0.80,0.30,1.00,4530,331,1577.93,4256,0,0.00,0,0.46,2.74,4.56,0.00
1.00,2.00,0.80,0.60,0.25,4530,142,1546.60,3770,0,0.00,0,0.96,2.77,4.48,0.00
1.00,2.00,0.80,0.70,0.25,4530,180,1861.53,4114,0,0.00,0,0.96,2.82,7.35,0.00
1.00,2.00,0.80,0.80,0.25,4530,192,1969.20,4428,0,0.00,0,0.65,2.85,5.32,0.00
1.00,2.00,0.80,0.60,0.50,4530,239,1859.70,4393,0,0.00,0,0.77,2.86,5.86,0.00
1.00,2.00,0.80,0.80,0.50,4530,65,1694.27,4293,0,0.00,0,0.77,2.87,4.83,0.00
1.00,2.00,0.80,0.40,0.00,4530,288,1792.43,4454,0,0.00,0,0.15,2.87,4.98,0.00
1.00,2.00,0.80,0.10,0.00,4530,265,2004.57,4494,0,0.00,0,1.00,2.91,5.82,0.00
1.00,2.00,0.80,0.20,0.75,4530,165,1515.63,4247,0,0.00,0,0.46,2.91,4.44,0.00
1.00,2.00,0.80,0.20,1.00,4530,165,1515.63,4247,0,0.00,0,0.46,2.91,4.44,0.00
1.00,2.00,0.80,0.40,0.25,4530,87,1741.43,4178,0,0.00,0,1.46,2.92,5.02,0.00
1.00,2.00,0.80,1.00,0.75,4530,273,1920.57,4504,0,0.00,0,0.77,2.92,5.59,0.00
1.00,2.00,0.80,1.00,1.00,4530,273,1920.57,4504,0,0.00,0,0.77,2.92,5.59,0.00
1.00,2.00,0.80,0.20,0.00,4530,171,1804.50,4528,0,0.00,0,1.46,2.93,4.98,0.00
1.00,2.00,0.80,0.30,0.00,4530,104,1685.83,4154,0,0.00,0,1.11,2.94,7.16,0.00
1.00,2.00,0.80,0.20,0.25,4530,211,1966.93,4408,0,0.00,0,1.46,2.98,5.97,0.00
1.00,2.00,0.80,0.30,0.50,4530,213,1366.33,4488,0,0.00,0,0.11,2.99,4.25,0.00
1.00,2.00,0.80,0.60,0.00,4530,71,1498.90,4528,0,0.00,0,1.34,2.99,4.90,0.00
1.00,2.00,0.80,0.50,0.25,4530,135,1580.80,4418,0,0.00,0,0.77,3.04,4.83,0.00
1.00,2.00,0.80,0.70,0.00,4530,188,1788.97,4291,0,0.00,0,1.46,3.10,4.98,0.00
1.00,2.00,0.80,1.00,0.00,4530,247,1618.13,4320,0,0.00,0,1.34,3.12,6.43,0.00
1.00,2.00,0.80,0.50,0.50,4530,64,1884.13,4379,0,0.00,0,0.77,3.15,4.83,0.00
1.00,2.00,0.80,0.60,0.75,4530,119,1615.33,4497,0,0.00,0,1.46,3.17,5.06,0.00
1.00,2.00,0.80,0.60,1.00,4530,119,1615.33,4497,0,0.00,0,1.46,3.17,5.06,0.00
1.00,2.00,0.80,0.40,0.50,4530,122,1568.43,4177,0,0.00,0,1.46,3.20,4.71,0.00
1.00,2.00,0.80,0.10,0.50,4530,295,2384.87,4329,0,0.00,0,0.57,3.20,6.59,0.00
1.00,2.00,0.80,0.20,0.50,4530,293,1838.97,3782,0,0.00,0,1.46,3.21,10.26,0.00
1.00,2.00,0.80,0.30,0.25,4530,248,1637.93,4509,0,0.00,0,1.19,3.22,9.65,0.00
1.00,2.00,0.80,0.90,0.00,4530,41,1521.23,3092,0,0.00,0,1.46,3.38,5.40,0.00
1.00,2.00,0.80,0.10,0.25,4530,111,2262.77,4522,0,0.00,0,1.46,3.49,6.43,0.00
1.00,2.00,0.80,0.10,0.75,4530,97,2093.83,4317,0,0.00,0,0.88,3.93,8.66,0.00
1.00,2.00,0.80,0.10,1.00,4530,97,2093.83,4317,0,0.00,0,0.88,3.93,8.66,0.00
1.00,2.00,0.80,0.00,0.00,4530,172,1974.33,4507,0,0.00,0,1.00,4.03,12.03,0.00
