Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,101,13290,9732,12440.32,13287,0,0.00,0,22.21,23.84,26.88,0.00
1.00,2.00,0.80,0.40,102,13290,9665,12129.44,13173,0,0.00,0,21.62,24.04,26.25,0.00
1.00,2.00,0.80,0.40,103,13290,9159,12451.64,13285,0,0.00,0,23.42,25.11,26.88,0.00
