Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover,1.00,2.00,0.80,0.80,5000,34,172.12,2449,13167,3404219.00,943915,0.00,0.02,0.34,94.00
msa-heuristic,1.00,2.00,0.80,0.90,5000,31,423.92,3677,13278,18029623.00,1109239,0.00,0.04,0.34,72.00
baseline,1.00,2.00,0.80,0.00,5000,38,411.86,4448,16388,16640966.00,1137800,0.00,0.04,0.34,72.00
