Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,103,5000,40,1109.02,4901,0,0.00,0,2.29,3.06,3.89,0.00
1.00,2.00,0.80,1.00,102,5000,82,1368.84,4992,0,0.00,0,2.50,3.10,3.83,0.00
1.00,2.00,0.80,1.00,101,5000,111,957.76,4751,0,0.00,0,2.39,3.31,3.95,0.00
