Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,500,277,416.60,488,0,0.00,0,0.00,2.80,9.58,0.00
1.00,2.00,0.80,0.80,500,290,402.60,491,0,0.00,0,0.00,3.02,5.58,10.00
1.00,2.00,0.80,0.90,500,217,390.20,496,0,0.00,0,0.38,3.67,12.48,0.00
1.00,2.00,0.80,0.30,500,150,315.80,465,0,0.00,0,0.00,4.00,9.50,10.00
1.00,2.00,0.80,0.60,500,104,340.80,456,0,0.00,0,0.00,4.20,8.34,10.00
1.00,2.00,0.80,0.50,500,69,380.90,491,0,0.00,0,0.00,4.67,8.11,0.00
1.00,2.00,0.80,0.40,500,167,317.80,477,0,0.00,0,0.00,4.99,12.94,10.00
1.00,2.00,0.80,1.00,500,191,389.60,498,0,0.00,0,0.00,5.08,10.29,0.00
1.00,2.00,0.80,0.20,500,199,320.80,477,0,0.00,0,0.22,5.23,11.13,0.00
1.00,2.00,0.80,0.10,500,274,382.50,459,0,0.00,0,0.22,5.37,10.51,0.00
1.00,2.00,0.80,0.00,500,253,373.50,494,0,0.00,0,0.22,5.46,11.58,0.00
