Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.50,0.80,53,622,14,63.70,116,0.00,0.00,0.00,100.00,86
1.00,5.00,0.80,0.05,0.75,0.80,53,622,176,227.00,297,0.00,0.00,0.00,100.00,321
1.00,5.00,0.80,0.05,1.00,0.80,53,622,239,325.60,378,0.00,0.04,0.42,90.00,501
1.00,5.00,0.80,0.05,0.25,0.80,53,622,17,77.00,369,0.00,0.46,0.84,40.00,411
1.00,5.00,0.80,0.05,0.00,0.80,53,622,7,92.10,264,0.00,0.49,1.14,40.00,365
