Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,500,240,335.40,461,0,0.00,0,1.24,3.60,5.34,0.00
1.00,2.00,0.80,0.20,500,308,426.30,492,0,0.00,0,0.00,3.89,6.38,20.00
1.00,2.00,0.80,0.70,500,177,373.50,499,0,0.00,0,0.40,4.03,10.33,0.00
1.00,2.00,0.80,0.30,500,229,380.30,490,0,0.00,0,0.22,4.35,11.75,0.00
1.00,2.00,0.80,0.40,500,195,360.90,498,0,0.00,0,0.79,4.49,9.92,0.00
1.00,2.00,0.80,1.00,500,127,388.40,488,0,0.00,0,0.00,4.63,7.12,10.00
1.00,2.00,0.80,0.60,500,197,380.40,478,0,0.00,0,0.00,5.00,12.29,10.00
1.00,2.00,0.80,0.10,500,232,363.40,456,0,0.00,0,3.08,5.36,11.56,0.00
1.00,2.00,0.80,0.00,500,253,373.50,494,0,0.00,0,0.22,5.46,11.58,0.00
1.00,2.00,0.80,0.80,500,260,397.70,498,0,0.00,0,2.26,5.47,11.51,0.00
1.00,2.00,0.80,0.50,500,194,359.50,483,0,0.00,0,2.12,6.87,11.58,0.00
