Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,500,166,354.17,495,0,0.00,0,0.22,3.68,11.98,0.00
1.00,2.00,0.80,0.90,500,98,339.57,488,0,0.00,0,0.00,4.08,7.17,6.67
1.00,2.00,0.80,1.00,500,65,339.50,497,0,0.00,0,0.00,4.14,8.76,13.33
1.00,2.00,0.80,0.30,500,142,365.80,492,0,0.00,0,0.00,4.21,10.47,6.67
1.00,2.00,0.80,0.40,500,68,336.03,483,0,0.00,0,0.00,4.25,10.45,6.67
1.00,2.00,0.80,0.80,500,111,358.70,497,0,0.00,0,0.22,4.45,13.50,0.00
1.00,2.00,0.80,0.20,500,112,339.00,493,0,0.00,0,0.00,4.46,9.50,6.67
1.00,2.00,0.80,0.50,500,178,348.47,490,0,0.00,0,0.00,4.57,11.81,3.33
1.00,2.00,0.80,0.60,500,79,335.40,492,0,0.00,0,0.00,4.64,11.97,3.33
1.00,2.00,0.80,0.10,500,158,377.97,493,0,0.00,0,0.22,5.57,10.83,0.00
1.00,2.00,0.80,0.00,500,238,389.90,495,0,0.00,0,0.22,5.73,11.58,0.00
