Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,500,163,351.70,476,0,0.00,0,0.40,4.00,7.57,0.00
1.00,2.00,0.80,0.80,500,136,344.10,486,0,0.00,0,0.22,4.32,11.36,0.00
1.00,2.00,0.80,0.50,500,78,318.80,489,0,0.00,0,0.00,4.63,7.93,20.00
1.00,2.00,0.80,1.00,500,165,309.20,377,0,0.00,0,0.57,4.74,8.93,0.00
1.00,2.00,0.80,0.40,500,169,389.10,485,0,0.00,0,0.00,4.76,9.80,10.00
1.00,2.00,0.80,0.90,500,241,394.30,494,0,0.00,0,0.42,4.85,10.28,0.00
1.00,2.00,0.80,0.00,500,253,373.50,494,0,0.00,0,0.22,5.46,11.58,0.00
1.00,2.00,0.80,0.60,500,115,321.40,478,0,0.00,0,3.24,6.24,11.79,0.00
1.00,2.00,0.80,0.20,500,104,343.30,476,0,0.00,0,1.43,6.39,15.56,0.00
1.00,2.00,0.80,0.10,500,144,374.40,499,0,0.00,0,3.77,6.40,11.63,0.00
1.00,2.00,0.80,0.30,500,151,343.60,468,0,0.00,0,3.08,7.41,12.39,0.00
