Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,1,500,99,305.53,489,0,0.00,0,0.53,4.65,11.21,0.00
1.00,2.00,0.80,0.90,3,500,46,254.83,490,0,0.00,0,1.05,5.14,10.94,0.00
1.00,2.00,0.80,0.90,2,500,105,297.77,490,0,0.00,0,1.66,5.16,11.02,0.00
