Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,4830,441,2155.12,4590,0,0.00,0,0.11,0.34,0.37,0.00
cycle-cover,1.00,2.00,0.80,0.90,4830,1867,3836.58,4828,0,0.00,0,2.09,2.75,3.47,0.00
baseline,1.00,2.00,0.80,0.00,4830,221,2219.66,4666,0,0.00,0,0.15,3.26,10.47,0.00
msa-heuristic,1.00,2.00,0.80,0.40,4830,358,2999.68,4805,0,0.00,0,0.86,3.68,8.46,0.00
