Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,5000,216,1965.20,4745,0,0.00,0,2.11,3.46,5.52,0.00
1.00,2.00,0.80,0.50,5000,111,2441.90,4972,0,0.00,0,1.00,3.83,6.47,0.00
1.00,2.00,0.80,0.00,5000,848,2570.20,4721,0,0.00,0,1.00,3.85,6.86,0.00
1.00,2.00,0.80,0.40,5000,302,1901.00,3358,0,0.00,0,1.15,3.91,6.55,0.00
1.00,2.00,0.80,1.00,5000,121,1726.70,4680,0,0.00,0,1.84,4.18,7.09,0.00
1.00,2.00,0.80,0.30,5000,316,1981.00,4275,0,0.00,0,1.69,4.43,7.93,0.00
1.00,2.00,0.80,0.20,5000,110,2178.50,4098,0,0.00,0,2.37,4.47,6.43,0.00
1.00,2.00,0.80,0.80,5000,147,2300.20,4940,0,0.00,0,3.45,4.56,6.51,0.00
1.00,2.00,0.80,0.90,5000,130,2609.40,4716,0,0.00,0,2.14,4.84,7.32,0.00
1.00,2.00,0.80,0.10,5000,174,1686.20,4290,0,0.00,0,2.11,4.94,10.84,0.00
1.00,2.00,0.80,0.70,5000,266,2094.50,4683,0,0.00,0,2.53,5.20,7.93,0.00
