Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,5000,98,1353.60,4805,0,0.00,0,1.11,2.92,5.86,0.00
1.00,2.00,0.80,1.00,5000,103,1895.70,4740,0,0.00,0,1.34,3.00,6.20,0.00
1.00,2.00,0.80,0.70,5000,82,1315.27,4583,0,0.00,0,1.49,3.18,4.86,0.00
1.00,2.00,0.80,0.50,5000,121,1436.20,4687,0,0.00,0,1.34,3.21,5.17,0.00
1.00,2.00,0.80,0.80,5000,87,1880.47,4953,0,0.00,0,1.34,3.28,6.20,0.00
1.00,2.00,0.80,0.60,5000,90,1825.00,4953,0,0.00,0,1.46,3.33,5.55,0.00
1.00,2.00,0.80,0.40,5000,88,1810.23,4984,0,0.00,0,1.34,3.35,6.82,0.00
1.00,2.00,0.80,0.30,5000,193,2232.10,4930,0,0.00,0,1.69,3.37,6.86,0.00
1.00,2.00,0.80,0.20,5000,285,1836.77,4955,0,0.00,0,1.00,3.60,8.50,0.00
1.00,2.00,0.80,0.00,5000,210,2422.97,4820,0,0.00,0,1.00,3.91,8.12,0.00
1.00,2.00,0.80,0.10,5000,284,2197.43,4938,0,0.00,0,1.53,3.94,7.16,0.00
