Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,5000,155,2466.40,4730,0,0.00,0,0.42,3.52,6.97,0.00
1.00,2.00,0.80,0.50,5000,237,1968.20,4651,0,0.00,0,2.07,3.61,6.24,0.00
1.00,2.00,0.80,0.70,5000,533,2966.80,4732,0,0.00,0,1.61,3.66,6.20,0.00
1.00,2.00,0.80,0.00,5000,848,2570.20,4721,0,0.00,0,1.00,3.85,6.86,0.00
1.00,2.00,0.80,0.20,5000,932,2840.60,4925,0,0.00,0,2.60,3.99,8.31,0.00
1.00,2.00,0.80,1.00,5000,1870,3470.40,4515,0,0.00,0,1.99,4.17,6.93,0.00
1.00,2.00,0.80,0.90,5000,69,2908.20,4993,0,0.00,0,2.26,4.40,10.65,0.00
1.00,2.00,0.80,0.10,5000,98,2549.90,4961,0,0.00,0,1.30,4.45,9.27,0.00
1.00,2.00,0.80,0.30,5000,753,2669.60,4483,0,0.00,0,2.03,4.48,7.74,0.00
1.00,2.00,0.80,0.80,5000,133,1904.80,4356,0,0.00,0,2.03,5.09,10.76,0.00
1.00,2.00,0.80,0.60,5000,172,2227.70,4760,0,0.00,0,2.87,5.38,8.43,0.00
