Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,0.00,5000,118,1944.13,4947,0,0.00,0,0.00,2.78,4.63,3.33
1.00,2.00,0.80,0.50,0.75,5000,147,2228.17,4953,0,0.00,0,0.00,2.89,6.09,3.33
1.00,2.00,0.80,0.50,1.00,5000,147,2228.17,4953,0,0.00,0,0.00,2.89,6.09,3.33
1.00,2.00,0.80,0.60,0.00,5000,54,1247.43,4695,0,0.00,0,1.65,2.98,4.86,0.00
1.00,2.00,0.80,0.70,0.00,5000,72,1407.00,4604,0,0.00,0,1.42,2.98,6.01,0.00
1.00,2.00,0.80,1.00,0.25,5000,217,2201.70,4611,0,0.00,0,0.11,2.99,6.40,0.00
1.00,2.00,0.80,0.30,0.75,5000,87,1708.23,4973,0,0.00,0,0.11,3.00,6.93,0.00
1.00,2.00,0.80,0.30,1.00,5000,87,1708.23,4973,0,0.00,0,0.11,3.00,6.93,0.00
1.00,2.00,0.80,0.50,0.00,5000,55,951.47,4617,0,0.00,0,1.42,3.01,6.43,0.00
1.00,2.00,0.80,0.30,0.00,5000,85,1813.13,4868,0,0.00,0,1.49,3.01,4.83,0.00
1.00,2.00,0.80,0.80,0.00,5000,46,1235.67,4710,0,0.00,0,1.00,3.09,6.01,0.00
1.00,2.00,0.80,0.40,0.75,5000,114,1884.77,4548,0,0.00,0,1.15,3.09,4.90,0.00
1.00,2.00,0.80,0.40,1.00,5000,114,1884.77,4548,0,0.00,0,1.15,3.09,4.90,0.00
1.00,2.00,0.80,0.90,0.25,5000,127,2431.20,4793,0,0.00,0,0.11,3.14,5.86,0.00
1.00,2.00,0.80,0.80,0.25,5000,111,1857.90,4990,0,0.00,0,0.27,3.16,5.48,0.00
1.00,2.00,0.80,0.90,0.00,5000,97,1371.97,4349,0,0.00,0,0.96,3.20,6.01,0.00
1.00,2.00,0.80,0.90,0.50,5000,57,1895.17,4842,0,0.00,0,0.73,3.25,5.36,0.00
1.00,2.00,0.80,0.40,0.00,5000,67,1415.90,4995,0,0.00,0,1.34,3.25,6.43,0.00
1.00,2.00,0.80,0.60,0.50,5000,58,1938.83,4913,0,0.00,0,0.11,3.31,5.17,0.00
1.00,2.00,0.80,0.60,0.75,5000,39,1933.90,4692,0,0.00,0,1.46,3.34,5.74,0.00
1.00,2.00,0.80,0.60,1.00,5000,39,1933.90,4692,0,0.00,0,1.46,3.34,5.74,0.00
1.00,2.00,0.80,0.20,0.00,5000,80,1510.53,4813,0,0.00,0,0.27,3.43,7.47,0.00
1.00,2.00,0.80,0.40,0.50,5000,123,1981.50,4984,0,0.00,0,1.46,3.44,5.40,0.00
1.00,2.00,0.80,0.50,0.25,5000,94,1978.60,4506,0,0.00,0,1.53,3.44,6.86,0.00
1.00,2.00,0.80,0.40,0.25,5000,125,1678.47,4842,0,0.00,0,0.77,3.46,5.78,0.00
1.00,2.00,0.80,0.60,0.25,5000,71,2345.67,4750,0,0.00,0,1.19,3.57,6.74,0.00
1.00,2.00,0.80,0.80,0.75,5000,64,1249.63,4152,0,0.00,0,0.96,3.59,5.32,0.00
1.00,2.00,0.80,0.80,1.00,5000,64,1249.63,4152,0,0.00,0,0.96,3.59,5.32,0.00
1.00,2.00,0.80,0.10,0.00,5000,119,2245.47,4945,0,0.00,0,1.46,3.62,8.89,0.00
1.00,2.00,0.80,1.00,0.50,5000,65,1863.13,4957,0,0.00,0,1.03,3.62,5.97,0.00
1.00,2.00,0.80,0.70,0.25,5000,90,1882.80,4886,0,0.00,0,0.38,3.65,5.21,0.00
1.00,2.00,0.80,0.20,0.50,5000,117,2051.57,4835,0,0.00,0,1.49,3.69,6.63,0.00
1.00,2.00,0.80,0.20,0.75,5000,152,1737.00,4771,0,0.00,0,1.53,3.69,7.09,0.00
1.00,2.00,0.80,0.20,1.00,5000,152,1737.00,4771,0,0.00,0,1.53,3.69,7.09,0.00
1.00,2.00,0.80,0.20,0.25,5000,96,1716.30,4577,0,0.00,0,0.11,3.77,7.47,0.00
1.00,2.00,0.80,0.80,0.50,5000,133,1692.03,4889,0,0.00,0,0.96,3.79,5.71,0.00
1.00,2.00,0.80,0.50,0.50,5000,135,1662.73,4696,0,0.00,0,0.11,3.81,6.78,0.00
1.00,2.00,0.80,0.90,0.75,5000,32,788.50,4906,0,0.00,0,0.27,3.84,6.43,0.00
1.00,2.00,0.80,0.90,1.00,5000,32,788.50,4906,0,0.00,0,0.27,3.84,6.43,0.00
1.00,2.00,0.80,0.30,0.25,5000,63,1148.30,3929,0,0.00,0,2.30,3.90,7.93,0.00
1.00,2.00,0.80,0.70,0.75,5000,95,1347.73,4875,0,0.00,0,1.99,3.91,5.21,0.00
1.00,2.00,0.80,0.70,1.00,5000,95,1347.73,4875,0,0.00,0,1.99,3.91,5.21,0.00
1.00,2.00,0.80,0.00,0.00,5000,210,2422.97,4820,0,0.00,0,1.00,3.91,8.12,0.00
1.00,2.00,0.80,0.10,0.25,5000,121,1932.70,4938,0,0.00,0,1.26,3.92,8.62,0.00
1.00,2.00,0.80,0.70,0.50,5000,93,1886.83,4993,0,0.00,0,0.77,3.95,6.43,0.00
1.00,2.00,0.80,0.10,0.75,5000,410,2359.13,4554,0,0.00,0,1.00,4.07,9.46,0.00
1.00,2.00,0.80,0.10,1.00,5000,410,2359.13,4554,0,0.00,0,1.00,4.07,9.46,0.00
1.00,2.00,0.80,1.00,0.75,5000,37,1210.13,4466,0,0.00,0,1.46,4.08,6.43,0.00
1.00,2.00,0.80,1.00,1.00,5000,37,1210.13,4466,0,0.00,0,1.46,4.08,6.43,0.00
1.00,2.00,0.80,0.10,0.50,5000,234,2253.57,4920,0,0.00,0,2.07,4.33,6.59,0.00
1.00,2.00,0.80,0.30,0.50,5000,87,1701.37,4694,0,0.00,0,2.80,4.36,8.00,0.00
