Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.00,5000,210,2422.97,4820,0,0.00,0,1.00,3.91,8.12,0.00
1.00,2.00,0.80,0.10,5000,73,1770.73,4897,0,0.00,0,1.76,4.13,7.05,0.00
1.00,2.00,0.80,0.50,5000,732,2800.63,4968,0,0.00,0,0.11,4.23,12.22,0.00
1.00,2.00,0.80,0.60,5000,245,2629.70,4906,0,0.00,0,0.11,4.31,9.15,0.00
1.00,2.00,0.80,0.30,5000,98,2955.63,4867,0,0.00,0,1.15,4.42,9.12,0.00
1.00,2.00,0.80,0.20,5000,158,2464.33,4854,0,0.00,0,0.65,4.60,9.38,0.00
1.00,2.00,0.80,0.80,5000,481,3046.27,4835,0,0.00,0,0.27,4.74,9.23,0.00
1.00,2.00,0.80,1.00,5000,167,2603.37,4922,0,0.00,0,0.77,4.99,10.15,0.00
1.00,2.00,0.80,0.40,5000,237,2776.47,4980,0,0.00,0,0.27,5.11,11.03,0.00
1.00,2.00,0.80,0.90,5000,280,2547.07,4669,0,0.00,0,0.54,5.11,12.49,0.00
1.00,2.00,0.80,0.70,5000,150,2486.43,4658,0,0.00,0,1.11,5.52,11.22,0.00
