Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.20,5000,254,1633.30,3688,0,0.00,0,1.26,3.04,3.56,0.00
1.00,2.00,0.80,0.50,5000,140,2016.00,4328,0,0.00,0,1.42,3.06,4.86,0.00
1.00,2.00,0.80,0.60,5000,160,1848.70,4744,0,0.00,0,1.34,3.10,5.40,0.00
1.00,2.00,0.80,1.00,5000,199,1914.80,3863,0,0.00,0,1.34,3.14,8.50,0.00
1.00,2.00,0.80,0.80,5000,168,1635.50,4628,0,0.00,0,0.57,3.30,6.70,0.00
1.00,2.00,0.80,0.30,5000,76,2518.80,4919,0,0.00,0,2.07,3.32,5.02,0.00
1.00,2.00,0.80,0.90,5000,129,2382.50,4941,0,0.00,0,1.34,3.36,6.17,0.00
1.00,2.00,0.80,0.70,5000,140,1893.60,4767,0,0.00,0,1.65,3.61,6.97,0.00
1.00,2.00,0.80,0.40,5000,55,2478.10,4853,0,0.00,0,2.80,3.79,5.32,0.00
1.00,2.00,0.80,0.00,5000,848,2570.20,4721,0,0.00,0,1.00,3.85,6.86,0.00
1.00,2.00,0.80,0.10,5000,398,2149.00,4544,0,0.00,0,2.91,4.50,6.40,0.00
