Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,103,3000,2785,2932.20,2999,0,0.00,0,5.60,7.89,11.57,0.00
1.00,2.00,0.80,0.40,101,3000,2911,2955.70,2999,0,0.00,0,5.62,8.53,11.30,0.00
1.00,2.00,0.80,0.40,102,3000,2768,2934.10,2997,0,0.00,0,5.10,9.28,12.69,0.00
