Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.00,0.80,159,6226,5,22.00,84,0.00,0.00,0.00,100.00,344
1.00,5.00,0.80,0.05,0.25,0.80,159,6226,51,2499.10,4541,0.00,0.00,0.00,100.00,39026
1.00,5.00,0.80,0.05,0.75,0.80,159,6226,60,3640.30,6083,0.00,0.00,0.00,100.00,56569
1.00,5.00,0.80,0.05,1.00,0.80,159,6226,1183,3928.10,5795,0.00,0.00,0.00,100.00,60639
1.00,5.00,0.80,0.05,0.50,0.80,159,6226,2208,4278.50,6130,0.00,0.00,0.00,100.00,66642
