Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,178,2309.90,4968,0,0.00,0,1.35,1.57,1.96,0.00
1.00,2.00,0.80,1.00,5000,76,1343.10,4050,0,0.00,0,1.22,1.68,2.01,0.00
1.00,2.00,0.80,0.60,5000,738,2266.00,3965,0,0.00,0,1.43,1.71,2.06,0.00
1.00,2.00,0.80,0.10,5000,1388,2650.60,4752,0,0.00,0,1.26,1.78,2.24,0.00
1.00,2.00,0.80,0.90,5000,67,1232.20,3800,0,0.00,0,1.49,1.79,1.99,0.00
1.00,2.00,0.80,0.70,5000,308,2224.50,4071,0,0.00,0,1.39,1.81,2.14,0.00
1.00,2.00,0.80,0.30,5000,133,1860.80,4821,0,0.00,0,1.16,1.82,2.11,0.00
1.00,2.00,0.80,0.50,5000,124,1640.50,4277,0,0.00,0,1.53,1.84,2.26,0.00
1.00,2.00,0.80,0.40,5000,391,1388.50,3357,0,0.00,0,1.45,1.91,2.05,0.00
1.00,2.00,0.80,0.20,5000,100,2557.10,4928,0,0.00,0,1.32,1.98,2.42,0.00
1.00,2.00,0.80,0.00,5000,544,3075.40,4612,0,0.00,0,1.50,2.26,2.83,0.00
