Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,0.25,5000,166,1864.83,4693,0,0.00,0,0.61,0.72,0.83,0.00
1.00,2.00,0.80,1.00,0.25,5000,187,1645.37,4821,0,0.00,0,0.59,0.72,0.89,0.00
1.00,2.00,0.80,0.80,0.25,5000,186,2553.37,4990,0,0.00,0,0.63,0.78,1.48,0.00
1.00,2.00,0.80,1.00,0.50,5000,149,2188.40,4915,0,0.00,0,0.64,0.79,0.92,0.00
1.00,2.00,0.80,0.70,0.25,5000,177,1771.70,4982,0,0.00,0,0.67,0.80,0.90,0.00
1.00,2.00,0.80,0.90,0.50,5000,165,2442.93,4535,0,0.00,0,0.67,0.83,1.04,0.00
1.00,2.00,0.80,0.70,0.50,5000,175,2798.47,4753,0,0.00,0,0.69,0.84,1.07,0.00
1.00,2.00,0.80,0.80,0.50,5000,177,1886.87,4828,0,0.00,0,0.69,0.85,1.01,0.00
1.00,2.00,0.80,0.80,0.75,5000,322,2310.57,4936,0,0.00,0,0.62,0.86,1.57,0.00
1.00,2.00,0.80,1.00,1.00,5000,189,1981.10,4997,0,0.00,0,0.57,0.86,1.10,0.00
1.00,2.00,0.80,1.00,0.00,5000,67,1696.60,4372,0,0.00,0,0.72,0.88,1.08,0.00
1.00,2.00,0.80,0.90,0.75,5000,116,2171.83,4605,0,0.00,0,0.62,0.88,1.10,0.00
1.00,2.00,0.80,0.80,1.00,5000,76,2073.47,4741,0,0.00,0,0.61,0.89,1.34,0.00
1.00,2.00,0.80,0.90,0.00,5000,66,1707.03,4861,0,0.00,0,0.77,0.90,1.10,0.00
1.00,2.00,0.80,0.80,0.00,5000,61,1748.47,4897,0,0.00,0,0.70,0.90,1.07,0.00
1.00,2.00,0.80,0.60,0.50,5000,307,2607.27,4761,0,0.00,0,0.66,0.91,1.39,0.00
1.00,2.00,0.80,0.70,0.00,5000,158,1591.43,4349,0,0.00,0,0.76,0.91,1.22,0.00
1.00,2.00,0.80,0.60,0.00,5000,121,2153.00,4967,0,0.00,0,0.77,0.91,1.25,0.00
1.00,2.00,0.80,0.40,1.00,5000,112,2634.63,4932,0,0.00,0,0.62,0.92,1.50,0.00
1.00,2.00,0.80,0.50,1.00,5000,276,2940.63,4987,0,0.00,0,0.65,0.92,1.52,0.00
1.00,2.00,0.80,0.50,0.75,5000,220,2269.67,4825,0,0.00,0,0.60,0.93,1.52,0.00
1.00,2.00,0.80,0.90,1.00,5000,112,1603.00,4794,0,0.00,0,0.67,0.93,1.35,0.00
1.00,2.00,0.80,0.50,0.50,5000,195,2202.63,4470,0,0.00,0,0.62,0.95,1.40,0.00
1.00,2.00,0.80,1.00,0.75,5000,109,1370.47,4929,0,0.00,0,0.68,0.97,1.25,0.00
1.00,2.00,0.80,0.70,0.75,5000,213,2331.30,4994,0,0.00,0,0.67,0.98,1.55,0.00
1.00,2.00,0.80,0.70,1.00,5000,122,2300.50,4660,0,0.00,0,0.63,0.99,1.64,0.00
1.00,2.00,0.80,0.60,0.25,5000,245,1768.90,4612,0,0.00,0,0.59,1.00,1.55,0.00
1.00,2.00,0.80,0.30,0.75,5000,408,2718.70,4998,0,0.00,0,0.43,1.04,1.59,0.00
1.00,2.00,0.80,0.50,0.00,5000,126,1907.47,4830,0,0.00,0,0.80,1.05,1.43,0.00
1.00,2.00,0.80,0.40,0.75,5000,257,2346.50,4939,0,0.00,0,0.59,1.07,2.11,0.00
1.00,2.00,0.80,0.50,0.25,5000,108,2591.33,4774,0,0.00,0,0.58,1.09,1.66,0.00
1.00,2.00,0.80,0.60,0.75,5000,166,2479.53,4729,0,0.00,0,0.71,1.10,1.55,0.00
1.00,2.00,0.80,0.60,1.00,5000,114,2419.77,4717,0,0.00,0,0.60,1.15,1.79,0.00
1.00,2.00,0.80,0.30,0.00,5000,251,2502.67,4966,0,0.00,0,0.78,1.25,1.85,0.00
1.00,2.00,0.80,0.40,0.00,5000,310,2123.97,4949,0,0.00,0,0.83,1.32,1.81,0.00
1.00,2.00,0.80,0.30,1.00,5000,117,2109.73,4829,0,0.00,0,0.61,1.33,2.39,0.00
1.00,2.00,0.80,0.40,0.25,5000,260,2282.97,4468,0,0.00,0,0.68,1.35,2.76,0.00
1.00,2.00,0.80,0.40,0.50,5000,280,2707.50,4949,0,0.00,0,0.70,1.49,2.70,0.00
1.00,2.00,0.80,0.30,0.25,5000,192,2492.07,4662,0,0.00,0,0.70,1.62,2.92,0.00
1.00,2.00,0.80,0.10,0.75,5000,355,2634.80,4960,0,0.00,0,1.13,1.62,2.05,0.00
1.00,2.00,0.80,0.10,1.00,5000,272,2231.53,4789,0,0.00,0,1.26,1.66,1.97,0.00
1.00,2.00,0.80,0.20,0.00,5000,338,2209.83,4980,0,0.00,0,1.28,1.69,2.21,0.00
1.00,2.00,0.80,0.20,0.75,5000,181,2552.93,4958,0,0.00,0,0.96,1.69,2.15,0.00
1.00,2.00,0.80,0.20,1.00,5000,274,2511.40,4860,0,0.00,0,1.06,1.69,2.66,0.00
