Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,103,500,56,341.30,496,0,0.00,0,0.84,2.63,5.92,0.00
1.00,2.00,0.80,1.00,101,500,110,356.20,497,0,0.00,0,1.47,2.76,4.62,0.00
1.00,2.00,0.80,1.00,102,500,135,355.30,498,0,0.00,0,1.23,2.80,4.56,0.00
