Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
msa-heuristic,1.00,2.00,0.80,0.90,500,57,341.10,495,0,0.00,0,0.00,2.53,7.77,10.00
cycle-cover,1.00,2.00,0.80,0.80,500,89,359.38,498,0,0.00,0,0.00,3.20,7.60,4.00
baseline,1.00,2.00,0.80,0.00,500,132,366.40,495,0,0.00,0,0.00,5.57,11.58,4.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.70,500,52,368.08,497,0,0.00,0,0.22,8.05,16.11,0.00
