Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,1,5000,1,69.64,2172,0,0.00,0,0.00,0.00,0.02,92.00
1.00,2.00,0.80,0.90,3,5000,0,80.04,2856,0,0.00,0,0.00,0.00,0.02,82.00
1.00,2.00,0.80,0.90,2,5000,4,419.70,4145,0,0.00,0,0.00,0.00,0.04,82.00
