Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,13290,16,155.90,554,0,0.00,0,0.81,2.27,3.24,0.00
cycle-cover,1.00,2.00,0.80,0.90,13290,11,164.06,720,0,0.00,0,0.85,2.56,3.49,0.00
baseline,1.00,2.00,0.80,0.00,13290,6559,10941.74,13207,0,0.00,0,18.57,20.53,22.43,0.00
msa-heuristic,1.00,2.00,0.80,0.40,13290,4098,10929.78,13278,0,0.00,0,19.15,21.15,22.90,0.00
