Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,0.50,5000,366,2422.57,4853,0,0.00,0,0.00,1.77,8.04,3.33
1.00,2.00,0.80,0.60,0.25,5000,321,2715.63,4986,0,0.00,0,0.56,1.98,4.68,0.00
1.00,2.00,0.80,0.50,0.25,5000,117,1758.70,4653,0,0.00,0,0.00,2.35,6.66,3.33
1.00,2.00,0.80,0.50,0.50,5000,409,2385.43,4582,0,0.00,0,0.58,2.37,9.49,0.00
1.00,2.00,0.80,0.30,0.25,5000,305,2266.50,4899,0,0.00,0,0.00,2.38,8.66,6.67
1.00,2.00,0.80,0.20,0.50,5000,389,2479.63,4675,0,0.00,0,0.00,2.39,8.44,13.33
1.00,2.00,0.80,0.40,0.50,5000,272,2714.03,4973,0,0.00,0,0.00,2.40,10.30,6.67
1.00,2.00,0.80,0.70,0.50,5000,479,2569.90,4894,0,0.00,0,0.56,2.44,6.17,0.00
1.00,2.00,0.80,0.70,0.25,5000,75,1880.53,4995,0,0.00,0,0.58,2.56,5.32,0.00
1.00,2.00,0.80,0.80,0.25,5000,669,2794.50,4960,0,0.00,0,0.65,2.57,4.55,0.00
1.00,2.00,0.80,0.80,0.50,5000,384,2502.97,4933,0,0.00,0,0.58,2.73,6.08,0.00
1.00,2.00,0.80,0.30,0.50,5000,439,2379.97,4959,0,0.00,0,0.68,2.76,7.69,0.00
1.00,2.00,0.80,0.30,0.75,5000,417,2624.73,4955,0,0.00,0,0.00,2.95,7.68,13.33
1.00,2.00,0.80,0.30,1.00,5000,417,2624.73,4955,0,0.00,0,0.00,2.95,7.68,13.33
1.00,2.00,0.80,0.10,0.00,5000,582,2740.10,4702,0,0.00,0,0.00,2.97,8.47,3.33
1.00,2.00,0.80,0.90,0.50,5000,314,2606.70,4736,0,0.00,0,0.00,2.98,7.78,3.33
1.00,2.00,0.80,0.20,0.75,5000,160,2115.03,4987,0,0.00,0,0.00,3.13,7.91,13.33
1.00,2.00,0.80,0.20,1.00,5000,160,2115.03,4987,0,0.00,0,0.00,3.13,7.91,13.33
1.00,2.00,0.80,0.50,0.75,5000,124,2321.33,4887,0,0.00,0,0.11,3.14,9.03,0.00
1.00,2.00,0.80,0.50,1.00,5000,124,2321.33,4887,0,0.00,0,0.11,3.14,9.03,0.00
1.00,2.00,0.80,0.60,0.75,5000,167,2259.33,4821,0,0.00,0,0.00,3.18,7.49,3.33
1.00,2.00,0.80,0.60,1.00,5000,167,2259.33,4821,0,0.00,0,0.00,3.18,7.49,3.33
1.00,2.00,0.80,0.70,0.75,5000,120,2174.43,4971,0,0.00,0,0.49,3.19,7.50,0.00
1.00,2.00,0.80,0.70,1.00,5000,120,2174.43,4971,0,0.00,0,0.49,3.19,7.50,0.00
1.00,2.00,0.80,0.40,0.25,5000,109,2395.83,4998,0,0.00,0,0.61,3.24,8.58,0.00
1.00,2.00,0.80,0.40,0.75,5000,121,2540.00,4981,0,0.00,0,0.70,3.27,9.62,0.00
1.00,2.00,0.80,0.40,1.00,5000,121,2540.00,4981,0,0.00,0,0.70,3.27,9.62,0.00
1.00,2.00,0.80,0.20,0.00,5000,467,2470.83,4985,0,0.00,0,0.00,3.33,8.10,3.33
1.00,2.00,0.80,0.90,0.25,5000,261,1808.33,4507,0,0.00,0,0.68,3.36,7.12,0.00
1.00,2.00,0.80,1.00,0.50,5000,176,2399.00,4988,0,0.00,0,0.00,3.37,7.08,3.33
1.00,2.00,0.80,0.20,0.25,5000,399,2451.57,4733,0,0.00,0,0.70,3.44,9.18,0.00
1.00,2.00,0.80,0.50,0.00,5000,146,2247.27,4849,0,0.00,0,0.70,3.44,7.97,0.00
1.00,2.00,0.80,1.00,0.25,5000,68,1835.13,4857,0,0.00,0,0.58,3.49,6.45,0.00
1.00,2.00,0.80,0.10,0.25,5000,576,2999.27,4998,0,0.00,0,0.00,3.68,11.16,3.33
1.00,2.00,0.80,0.80,0.00,5000,98,2041.30,4980,0,0.00,0,0.86,3.71,6.56,0.00
1.00,2.00,0.80,1.00,0.00,5000,41,2011.20,4828,0,0.00,0,1.61,3.73,6.48,0.00
1.00,2.00,0.80,0.30,0.00,5000,196,2381.70,4888,0,0.00,0,0.30,3.80,10.05,0.00
1.00,2.00,0.80,0.40,0.00,5000,234,2095.47,4845,0,0.00,0,0.70,3.81,9.15,0.00
1.00,2.00,0.80,0.70,0.00,5000,96,1807.57,4617,0,0.00,0,1.03,4.06,7.01,0.00
1.00,2.00,0.80,0.10,0.50,5000,215,2329.43,4958,0,0.00,0,0.56,4.09,7.79,0.00
1.00,2.00,0.80,0.60,0.00,5000,128,1816.87,4809,0,0.00,0,0.70,4.12,8.69,0.00
1.00,2.00,0.80,0.90,0.00,5000,40,1931.03,4729,0,0.00,0,1.61,4.13,7.06,0.00
1.00,2.00,0.80,0.80,0.75,5000,130,1636.00,4896,0,0.00,0,1.14,4.28,8.07,0.00
1.00,2.00,0.80,0.80,1.00,5000,130,1636.00,4896,0,0.00,0,1.14,4.28,8.07,0.00
1.00,2.00,0.80,0.90,0.75,5000,282,2638.20,4998,0,0.00,0,0.72,4.32,8.23,0.00
1.00,2.00,0.80,0.90,1.00,5000,282,2638.20,4998,0,0.00,0,0.72,4.32,8.23,0.00
1.00,2.00,0.80,1.00,0.75,5000,264,2392.37,4857,0,0.00,0,0.00,4.47,7.96,3.33
