Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,102,1950,1287,1715.80,1928,0,0.00,0,0.76,1.52,4.19,0.00
1.00,2.00,0.80,0.50,103,1950,1371,1665.30,1942,0,0.00,0,0.60,2.50,5.98,0.00
1.00,2.00,0.80,0.50,101,1950,1186,1668.90,1933,0,0.00,0,0.82,2.61,8.43,0.00
