Alpha,Beta,Rho,pBest,pCmsa,Ants fraction,Ants number,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min best deviation,Avg best deviation,Max best deviation,Success rate [%],Avg computation time [ms]
1.00,5.00,0.80,0.05,0.25,0.80,323,6238,5478,5946.00,6232,19.96,21.28,22.31,0.00,524663
1.00,5.00,0.80,0.05,0.00,0.80,323,6238,3464,4908.30,6085,20.45,21.51,23.16,0.00,523249
1.00,5.00,0.80,0.05,0.50,0.80,323,6238,3810,5598.30,6221,19.92,21.60,22.84,0.00,525671
1.00,5.00,0.80,0.05,1.00,0.80,323,6238,4516,5672.80,6152,20.53,21.91,23.16,0.00,530200
1.00,5.00,0.80,0.05,0.75,0.80,323,6238,606,5346.50,6237,20.12,22.02,23.25,0.00,527036
