Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover,1.00,2.00,0.80,0.80,500,23,256.42,487,0,0.00,0,0.19,2.21,5.47,0.00
msa-heuristic,1.00,2.00,0.80,0.90,500,60,251.48,475,0,0.00,0,0.00,2.27,7.71,8.00
baseline,1.00,2.00,0.80,0.00,500,50,245.10,498,0,0.00,0,0.00,2.96,12.06,2.00
cycle-cover-msa-patching,1.00,2.00,0.80,0.70,500,22,213.38,492,0,0.00,0,0.37,3.07,5.47,0.00
