Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.10,5000,6,633.60,2113,0,0.00,0,2.22,2.33,2.43,0.00
1.00,2.00,0.80,0.30,5000,3,679.00,4322,0,0.00,0,2.11,2.35,2.43,0.00
1.00,2.00,0.80,0.60,5000,6,198.20,925,0,0.00,0,2.14,2.36,2.45,0.00
1.00,2.00,0.80,0.90,5000,7,194.20,815,0,0.00,0,2.20,2.36,2.43,0.00
1.00,2.00,0.80,0.20,5000,36,397.50,1261,0,0.00,0,2.18,2.37,2.43,0.00
1.00,2.00,0.80,0.80,5000,9,90.20,268,0,0.00,0,2.26,2.38,2.43,0.00
1.00,2.00,0.80,0.40,5000,5,76.70,176,0,0.00,0,2.20,2.39,2.45,0.00
1.00,2.00,0.80,0.50,5000,10,436.10,2295,0,0.00,0,2.25,2.39,2.45,0.00
1.00,2.00,0.80,0.00,5000,4,267.80,854,0,0.00,0,2.31,2.39,2.47,0.00
1.00,2.00,0.80,1.00,5000,3,588.70,4715,0,0.00,0,2.31,2.40,2.46,0.00
1.00,2.00,0.80,0.70,5000,27,132.10,314,0,0.00,0,2.29,2.40,2.47,0.00
