Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,1.00,5000,10,443.20,1083,0,0.00,0,1.06,1.29,1.51,0.00
1.00,2.00,0.80,0.60,5000,23,301.90,785,0,0.00,0,1.15,1.35,1.62,0.00
1.00,2.00,0.80,0.80,5000,12,233.50,734,0,0.00,0,1.07,1.36,1.64,0.00
1.00,2.00,0.80,0.90,5000,34,531.90,3790,0,0.00,0,1.06,1.37,1.68,0.00
1.00,2.00,0.80,0.70,5000,5,235.10,883,0,0.00,0,1.13,1.42,1.68,0.00
1.00,2.00,0.80,0.50,5000,9,541.20,3113,0,0.00,0,1.40,1.60,1.71,0.00
1.00,2.00,0.80,0.40,5000,4,467.50,2872,0,0.00,0,1.50,1.65,1.68,0.00
1.00,2.00,0.80,0.30,5000,6,840.20,4088,0,0.00,0,1.29,1.72,1.84,0.00
1.00,2.00,0.80,0.20,5000,16,859.00,3507,0,0.00,0,1.70,1.83,1.98,0.00
1.00,2.00,0.80,0.10,5000,33,365.00,774,0,0.00,0,1.67,1.93,2.14,0.00
1.00,2.00,0.80,0.00,5000,4,267.80,854,0,0.00,0,2.31,2.39,2.47,0.00
