Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,5000,81,802.90,2764,0,0.00,0,1.07,1.31,1.62,0.00
1.00,2.00,0.80,1.00,5000,14,763.80,2285,0,0.00,0,1.13,1.35,1.61,0.00
1.00,2.00,0.80,0.90,5000,8,365.60,1447,0,0.00,0,1.19,1.40,1.65,0.00
1.00,2.00,0.80,0.80,5000,17,444.00,2398,0,0.00,0,1.11,1.40,1.74,0.00
1.00,2.00,0.80,0.60,5000,37,196.90,428,0,0.00,0,1.11,1.41,1.71,0.00
1.00,2.00,0.80,0.50,5000,2,563.50,1997,0,0.00,0,1.42,1.59,1.68,0.00
1.00,2.00,0.80,0.40,5000,7,177.70,474,0,0.00,0,1.57,1.65,1.69,0.00
1.00,2.00,0.80,0.30,5000,5,212.10,1322,0,0.00,0,1.50,1.74,1.84,0.00
1.00,2.00,0.80,0.20,5000,88,396.90,1643,0,0.00,0,1.63,1.79,1.98,0.00
1.00,2.00,0.80,0.10,5000,38,648.80,3405,0,0.00,0,1.85,1.97,2.10,0.00
1.00,2.00,0.80,0.00,5000,4,267.80,854,0,0.00,0,2.31,2.39,2.47,0.00
