Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,5000,5,118.60,692,0,0.00,0,0.64,0.66,0.66,0.00
1.00,2.00,0.80,0.50,5000,12,178.00,790,0,0.00,0,0.64,0.66,0.66,0.00
1.00,2.00,0.80,0.90,5000,10,107.90,317,0,0.00,0,0.64,0.66,0.68,0.00
1.00,2.00,0.80,0.40,5000,2,131.90,576,0,0.00,0,0.66,0.66,0.67,0.00
1.00,2.00,0.80,0.30,5000,2,328.90,2693,0,0.00,0,0.65,0.66,0.68,0.00
1.00,2.00,0.80,0.70,5000,8,43.20,75,0,0.00,0,0.66,0.66,0.68,0.00
1.00,2.00,0.80,0.60,5000,2,54.00,280,0,0.00,0,0.66,0.66,0.68,0.00
1.00,2.00,0.80,1.00,5000,24,119.30,257,0,0.00,0,0.66,0.67,0.69,0.00
1.00,2.00,0.80,0.20,5000,6,135.40,313,0,0.00,0,0.69,0.69,0.70,0.00
1.00,2.00,0.80,0.10,5000,65,288.00,1281,0,0.00,0,0.56,0.85,0.90,0.00
1.00,2.00,0.80,0.00,5000,33,317.90,2077,0,0.00,0,0.89,1.03,1.16,0.00
