Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,5000,5,210.50,1799,0,0.00,0,0.64,0.66,0.66,0.00
1.00,2.00,0.80,0.20,5000,1,50.90,208,0,0.00,0,0.66,0.66,0.66,0.00
1.00,2.00,0.80,0.30,5000,2,55.40,188,0,0.00,0,0.66,0.66,0.66,0.00
1.00,2.00,0.80,0.90,5000,22,427.00,3662,0,0.00,0,0.66,0.67,0.68,0.00
1.00,2.00,0.80,0.50,5000,22,69.60,221,0,0.00,0,0.65,0.67,0.68,0.00
1.00,2.00,0.80,0.60,5000,45,102.30,180,0,0.00,0,0.66,0.67,0.69,0.00
1.00,2.00,0.80,0.80,5000,14,46.30,104,0,0.00,0,0.67,0.67,0.69,0.00
1.00,2.00,0.80,0.70,5000,15,71.70,163,0,0.00,0,0.67,0.67,0.68,0.00
1.00,2.00,0.80,1.00,5000,24,122.80,259,0,0.00,0,0.61,0.67,0.69,0.00
1.00,2.00,0.80,0.10,5000,7,323.50,2520,0,0.00,0,0.68,0.69,0.71,0.00
1.00,2.00,0.80,0.00,5000,33,317.90,2077,0,0.00,0,0.89,1.03,1.16,0.00
