Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,5000,1,167.53,1349,0,0.00,0,0.63,0.65,0.67,0.00
1.00,2.00,0.80,0.40,5000,12,86.13,360,0,0.00,0,0.65,0.66,0.66,0.00
1.00,2.00,0.80,0.20,5000,6,93.07,842,0,0.00,0,0.64,0.66,0.67,0.00
1.00,2.00,0.80,1.00,5000,13,231.77,4935,0,0.00,0,0.59,0.67,0.69,0.00
1.00,2.00,0.80,0.80,5000,9,64.47,242,0,0.00,0,0.65,0.67,0.69,0.00
1.00,2.00,0.80,0.70,5000,7,69.83,229,0,0.00,0,0.66,0.67,0.69,0.00
1.00,2.00,0.80,0.90,5000,6,185.83,4064,0,0.00,0,0.66,0.67,0.69,0.00
1.00,2.00,0.80,0.50,5000,6,303.57,3910,0,0.00,0,0.64,0.67,0.69,0.00
1.00,2.00,0.80,0.60,5000,10,173.80,3014,0,0.00,0,0.64,0.67,0.69,0.00
1.00,2.00,0.80,0.10,5000,3,168.77,2466,0,0.00,0,0.69,0.69,0.70,0.00
1.00,2.00,0.80,0.00,5000,33,258.47,2077,0,0.00,0,0.89,1.03,1.16,0.00
