Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,5000,57,134.20,276,0,0.00,0,0.88,1.00,1.16,0.00
1.00,2.00,0.80,0.40,5000,31,198.10,616,0,0.00,0,0.89,1.01,1.14,0.00
1.00,2.00,0.80,0.90,5000,79,466.60,2171,0,0.00,0,0.87,1.01,1.16,0.00
1.00,2.00,0.80,0.70,5000,75,173.20,399,0,0.00,0,0.87,1.03,1.16,0.00
1.00,2.00,0.80,0.00,5000,33,317.90,2077,0,0.00,0,0.89,1.03,1.16,0.00
1.00,2.00,0.80,0.10,5000,68,195.70,615,0,0.00,0,0.92,1.03,1.16,0.00
1.00,2.00,0.80,0.80,5000,66,193.40,869,0,0.00,0,0.91,1.03,1.16,0.00
1.00,2.00,0.80,1.00,5000,42,385.30,2680,0,0.00,0,0.92,1.04,1.18,0.00
1.00,2.00,0.80,0.60,5000,23,433.90,3326,0,0.00,0,0.96,1.06,1.16,0.00
1.00,2.00,0.80,0.20,5000,41,239.30,1259,0,0.00,0,0.99,1.07,1.16,0.00
1.00,2.00,0.80,0.30,5000,63,162.60,405,0,0.00,0,0.98,1.08,1.19,0.00
