Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,0.25,5000,17,296.80,3724,0,0.00,0,0.19,0.21,0.23,0.00
1.00,2.00,0.80,1.00,0.25,5000,16,211.37,1221,0,0.00,0,0.21,0.22,0.56,0.00
1.00,2.00,0.80,0.70,0.25,5000,17,447.23,3495,0,0.00,0,0.21,0.23,0.56,0.00
1.00,2.00,0.80,0.50,0.25,5000,24,465.67,2623,0,0.00,0,0.21,0.23,0.57,0.00
1.00,2.00,0.80,0.40,0.25,5000,20,401.40,2952,0,0.00,0,0.21,0.24,0.57,0.00
1.00,2.00,0.80,0.90,0.25,5000,20,240.70,3636,0,0.00,0,0.21,0.25,0.59,0.00
1.00,2.00,0.80,0.80,0.25,5000,13,329.10,3736,0,0.00,0,0.21,0.25,0.59,0.00
1.00,2.00,0.80,0.30,0.25,5000,18,152.33,762,0,0.00,0,0.21,0.28,0.60,0.00
1.00,2.00,0.80,0.30,1.00,5000,31,259.10,1816,0,0.00,0,0.26,0.38,0.46,0.00
1.00,2.00,0.80,0.20,1.00,5000,35,375.83,2227,0,0.00,0,0.27,0.38,0.48,0.00
1.00,2.00,0.80,0.90,1.00,5000,27,668.53,4463,0,0.00,0,0.20,0.46,0.56,0.00
1.00,2.00,0.80,0.60,1.00,5000,37,370.93,3573,0,0.00,0,0.19,0.46,0.67,0.00
1.00,2.00,0.80,1.00,1.00,5000,9,552.93,4985,0,0.00,0,0.17,0.46,0.82,0.00
1.00,2.00,0.80,0.70,0.00,5000,41,455.53,3592,0,0.00,0,0.21,0.47,0.64,0.00
1.00,2.00,0.80,0.90,0.50,5000,51,567.03,3792,0,0.00,0,0.21,0.48,0.64,0.00
1.00,2.00,0.80,0.90,0.75,5000,51,567.03,3792,0,0.00,0,0.21,0.48,0.64,0.00
1.00,2.00,0.80,0.70,1.00,5000,13,497.10,4335,0,0.00,0,0.17,0.48,0.74,0.00
1.00,2.00,0.80,0.20,0.25,5000,1,228.33,1912,0,0.00,0,0.21,0.48,0.61,0.00
1.00,2.00,0.80,0.50,1.00,5000,7,397.20,2878,0,0.00,0,0.18,0.49,0.72,0.00
1.00,2.00,0.80,0.80,1.00,5000,27,549.70,4952,0,0.00,0,0.23,0.49,0.56,0.00
1.00,2.00,0.80,1.00,0.00,5000,35,423.80,2634,0,0.00,0,0.21,0.50,0.66,0.00
1.00,2.00,0.80,0.60,0.50,5000,32,585.93,4604,0,0.00,0,0.19,0.50,0.64,0.00
1.00,2.00,0.80,0.60,0.75,5000,32,585.93,4604,0,0.00,0,0.19,0.50,0.64,0.00
1.00,2.00,0.80,0.80,0.50,5000,54,509.00,3662,0,0.00,0,0.17,0.50,0.64,0.00
1.00,2.00,0.80,0.80,0.75,5000,54,509.00,3662,0,0.00,0,0.17,0.50,0.64,0.00
1.00,2.00,0.80,0.50,0.50,5000,78,425.57,2542,0,0.00,0,0.16,0.50,0.64,0.00
1.00,2.00,0.80,0.50,0.75,5000,78,425.57,2542,0,0.00,0,0.16,0.50,0.64,0.00
1.00,2.00,0.80,0.20,0.00,5000,9,337.83,2233,0,0.00,0,0.21,0.50,0.62,0.00
1.00,2.00,0.80,0.80,0.00,5000,48,660.80,4395,0,0.00,0,0.21,0.50,0.66,0.00
1.00,2.00,0.80,0.40,0.00,5000,38,414.40,4085,0,0.00,0,0.20,0.50,0.64,0.00
1.00,2.00,0.80,0.70,0.50,5000,42,332.07,1994,0,0.00,0,0.20,0.51,0.67,0.00
1.00,2.00,0.80,0.70,0.75,5000,42,332.07,1994,0,0.00,0,0.20,0.51,0.67,0.00
1.00,2.00,0.80,1.00,0.50,5000,36,435.80,2946,0,0.00,0,0.22,0.52,0.65,0.00
1.00,2.00,0.80,1.00,0.75,5000,36,435.80,2946,0,0.00,0,0.22,0.52,0.65,0.00
1.00,2.00,0.80,0.90,0.00,5000,36,354.37,3052,0,0.00,0,0.21,0.52,0.66,0.00
1.00,2.00,0.80,0.60,0.00,5000,34,424.50,2864,0,0.00,0,0.21,0.52,0.64,0.00
1.00,2.00,0.80,0.50,0.00,5000,62,682.77,4028,0,0.00,0,0.19,0.52,0.61,0.00
1.00,2.00,0.80,0.40,0.50,5000,19,347.03,2562,0,0.00,0,0.22,0.53,0.64,0.00
1.00,2.00,0.80,0.40,0.75,5000,19,347.03,2562,0,0.00,0,0.22,0.53,0.64,0.00
1.00,2.00,0.80,0.30,0.00,5000,2,526.23,3907,0,0.00,0,0.22,0.54,0.61,0.00
1.00,2.00,0.80,0.10,1.00,5000,49,629.57,4867,0,0.00,0,0.36,0.55,0.89,0.00
1.00,2.00,0.80,0.20,0.50,5000,2,255.47,2708,0,0.00,0,0.41,0.57,0.62,0.00
1.00,2.00,0.80,0.20,0.75,5000,2,255.47,2708,0,0.00,0,0.41,0.57,0.62,0.00
1.00,2.00,0.80,0.30,0.50,5000,0,335.47,4937,0,0.00,0,0.47,0.58,0.61,0.00
1.00,2.00,0.80,0.30,0.75,5000,0,335.47,4937,0,0.00,0,0.47,0.58,0.61,0.00
1.00,2.00,0.80,0.40,1.00,5000,0,207.27,884,0,0.00,0,0.28,0.62,0.83,0.00
1.00,2.00,0.80,0.10,0.00,5000,60,636.30,3469,0,0.00,0,0.34,0.65,0.87,0.00
1.00,2.00,0.80,0.10,0.50,5000,31,189.63,846,0,0.00,0,0.49,0.69,0.87,0.00
1.00,2.00,0.80,0.10,0.75,5000,31,189.63,846,0,0.00,0,0.49,0.69,0.87,0.00
1.00,2.00,0.80,0.10,0.25,5000,48,303.60,1659,0,0.00,0,0.48,0.70,0.87,0.00
1.00,2.00,0.80,0.00,0.00,5000,33,258.47,2077,0,0.00,0,0.89,1.03,1.16,0.00
