Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.70,5000,77,1492.46,4688,0,0.00,0,0.11,1.73,3.88,0.00
cycle-cover,1.00,2.00,0.80,0.80,5000,41,1349.76,4509,0,0.00,0,1.71,2.37,4.92,0.00
msa-heuristic,1.00,2.00,0.80,0.90,5000,440,2832.12,4951,0,0.00,0,0.11,4.31,9.39,0.00
baseline,1.00,2.00,0.80,0.00,5000,160,1811.82,4894,0,0.00,0,0.89,4.37,9.28,0.00
