Heuristic,Alpha,Beta,Rho,Heuristic weight,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
cycle-cover-msa-patching,1.00,2.00,0.80,0.90,2130,841,1307.30,1701,88706,7290642.00,194430,0.00,0.00,0.00,100.00
cycle-cover-patching,1.00,2.00,0.80,1.00,2130,1109,1507.82,1875,90961,7860442.00,235588,0.00,0.03,0.21,86.00
rooted-msa,1.00,2.00,0.80,0.30,2130,80,398.28,1805,18027,5872790.00,308648,0.00,0.06,0.46,78.00
strict-msa,1.00,2.00,0.80,0.40,2130,40,626.10,2084,11525,7159258.00,308161,0.00,0.09,0.46,68.00
baseline,1.00,2.00,0.80,0.00,2130,33,463.34,2037,10572,6227914.00,287516,0.00,0.09,0.46,60.00
cycle-cover,1.00,2.00,0.80,0.90,2130,730,1159.80,2127,168112,14764966.00,331055,0.00,0.17,0.46,20.00
