Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.40,500,55,237.90,452,0,0.00,0,0.00,0.61,3.26,60.00
1.00,2.00,0.80,1.00,500,57,207.40,469,0,0.00,0,0.00,0.68,2.39,40.00
1.00,2.00,0.80,0.70,500,52,203.60,467,0,0.00,0,0.00,0.86,2.45,20.00
1.00,2.00,0.80,0.30,500,32,249.20,490,0,0.00,0,0.16,0.94,2.66,0.00
1.00,2.00,0.80,0.90,500,50,210.50,447,0,0.00,0,0.00,1.02,5.17,30.00
1.00,2.00,0.80,0.00,500,89,247.20,366,0,0.00,0,0.16,1.13,2.39,0.00
1.00,2.00,0.80,0.80,500,54,204.20,448,0,0.00,0,0.00,1.33,4.84,30.00
1.00,2.00,0.80,0.60,500,41,239.90,465,0,0.00,0,0.00,1.53,5.11,10.00
1.00,2.00,0.80,0.20,500,60,235.40,386,0,0.00,0,0.60,1.66,4.35,0.00
1.00,2.00,0.80,0.50,500,56,177.70,464,0,0.00,0,0.60,1.67,5.11,0.00
1.00,2.00,0.80,0.10,500,58,281.00,476,0,0.00,0,0.60,2.39,8.10,0.00
