Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.70,500,34,111.40,320,0,0.00,0,0.00,1.07,2.66,10.00
1.00,2.00,0.80,0.00,500,89,247.20,366,0,0.00,0,0.16,1.13,2.39,0.00
1.00,2.00,0.80,0.60,500,45,233.80,462,0,0.00,0,0.00,1.13,3.53,10.00
1.00,2.00,0.80,0.90,500,29,178.60,427,0,0.00,0,0.00,1.13,2.56,30.00
1.00,2.00,0.80,1.00,500,22,211.60,426,0,0.00,0,0.00,1.20,4.79,30.00
1.00,2.00,0.80,0.80,500,41,218.80,475,0,0.00,0,0.00,1.25,4.68,30.00
1.00,2.00,0.80,0.40,500,37,212.40,463,0,0.00,0,0.38,1.37,6.25,0.00
1.00,2.00,0.80,0.50,500,41,266.40,490,0,0.00,0,0.60,1.41,2.99,0.00
1.00,2.00,0.80,0.10,500,40,217.20,419,0,0.00,0,0.00,1.57,3.26,10.00
1.00,2.00,0.80,0.30,500,36,152.50,347,0,0.00,0,0.00,1.88,5.33,10.00
1.00,2.00,0.80,0.20,500,71,200.20,341,0,0.00,0,0.65,2.37,5.11,0.00
