Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.30,500,34,132.20,496,0,0.00,0,0.00,0.96,1.90,10.00
1.00,2.00,0.80,0.00,500,89,247.20,366,0,0.00,0,0.16,1.13,2.39,0.00
1.00,2.00,0.80,0.40,500,23,165.30,434,0,0.00,0,0.60,1.39,3.15,0.00
1.00,2.00,0.80,0.60,500,32,258.30,455,0,0.00,0,0.00,1.65,4.68,10.00
1.00,2.00,0.80,0.20,500,88,213.10,442,0,0.00,0,0.65,1.68,3.53,0.00
1.00,2.00,0.80,0.70,500,43,186.50,422,0,0.00,0,0.87,1.77,4.68,0.00
1.00,2.00,0.80,0.80,500,57,241.70,411,0,0.00,0,0.00,1.84,4.95,10.00
1.00,2.00,0.80,0.10,500,40,191.60,484,0,0.00,0,0.00,1.92,5.66,20.00
1.00,2.00,0.80,1.00,500,50,232.50,465,0,0.00,0,0.60,2.25,5.66,0.00
1.00,2.00,0.80,0.50,500,52,176.90,463,0,0.00,0,0.92,2.49,4.68,0.00
1.00,2.00,0.80,0.90,500,63,193.70,492,0,0.00,0,0.92,2.65,5.17,0.00
