Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.60,500,57,274.43,477,0,0.00,0,0.00,1.13,5.33,16.67
1.00,2.00,0.80,0.30,500,59,231.63,459,0,0.00,0,0.00,1.19,4.68,16.67
1.00,2.00,0.80,0.40,500,37,248.23,497,0,0.00,0,0.00,1.28,7.07,6.67
1.00,2.00,0.80,0.10,500,63,249.20,489,0,0.00,0,0.00,1.37,6.25,10.00
1.00,2.00,0.80,0.80,500,33,199.87,489,0,0.00,0,0.00,1.42,5.33,6.67
1.00,2.00,0.80,0.00,500,35,219.03,366,0,0.00,0,0.00,1.47,5.49,6.67
1.00,2.00,0.80,0.50,500,75,216.60,481,0,0.00,0,0.00,1.52,6.53,13.33
1.00,2.00,0.80,0.70,500,22,208.47,499,0,0.00,0,0.00,1.57,5.33,3.33
1.00,2.00,0.80,0.20,500,49,223.57,471,0,0.00,0,0.00,1.66,5.11,10.00
1.00,2.00,0.80,1.00,500,23,197.57,450,0,0.00,0,0.00,1.71,5.11,6.67
1.00,2.00,0.80,0.90,500,31,245.40,487,0,0.00,0,0.00,1.87,5.11,13.33
