Alpha,Beta,Rho,pCmsa,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.00,500,89,247.20,366,0,0.00,0,0.16,1.13,2.39,0.00
1.00,2.00,0.80,0.70,500,41,79.70,149,0,0.00,0,0.82,1.32,2.45,0.00
1.00,2.00,0.80,0.30,500,53,184.00,490,0,0.00,0,0.92,1.33,2.88,0.00
1.00,2.00,0.80,0.60,500,50,244.40,498,0,0.00,0,0.82,1.45,3.75,0.00
1.00,2.00,0.80,0.40,500,35,190.30,430,0,0.00,0,0.82,1.46,4.89,0.00
1.00,2.00,0.80,1.00,500,33,202.30,498,0,0.00,0,0.00,1.64,4.95,10.00
1.00,2.00,0.80,0.80,500,29,132.30,369,0,0.00,0,0.76,1.77,5.11,0.00
1.00,2.00,0.80,0.20,500,38,183.00,369,0,0.00,0,0.00,1.94,4.89,10.00
1.00,2.00,0.80,0.50,500,30,202.30,494,0,0.00,0,0.92,1.99,4.68,0.00
1.00,2.00,0.80,0.90,500,29,163.90,462,0,0.00,0,0.92,2.07,5.11,0.00
1.00,2.00,0.80,0.10,500,40,200.30,417,0,0.00,0,0.92,2.58,6.47,0.00
