Alpha,Beta,Rho,Heuristic weight,Random seed,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.90,3,500,46,258.04,490,0,0.00,0,0.81,4.84,10.94,0.00
1.00,2.00,0.80,0.90,1,500,99,306.36,489,0,0.00,0,0.53,4.85,11.21,0.00
1.00,2.00,0.80,0.90,2,500,58,293.08,490,0,0.00,0,0.38,4.92,11.02,0.00
