Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.80,0.25,5000,131,2544.80,4559,0,0.00,0,1.65,4.27,8.97,0.00
1.00,2.00,0.80,0.40,1.00,5000,269,2840.63,4888,0,0.00,0,0.78,4.35,7.54,0.00
1.00,2.00,0.80,0.60,0.25,5000,128,2055.70,4923,0,0.00,0,2.04,4.38,8.71,0.00
1.00,2.00,0.80,0.20,0.75,5000,186,2639.87,4941,0,0.00,0,0.95,4.42,8.84,0.00
1.00,2.00,0.80,0.50,0.25,5000,391,2764.27,4969,0,0.00,0,0.52,4.49,8.02,0.00
1.00,2.00,0.80,0.40,0.25,5000,142,2706.63,4742,0,0.00,0,2.60,4.50,9.02,0.00
1.00,2.00,0.80,0.50,1.00,5000,36,2988.77,4928,0,0.00,0,0.95,4.51,6.94,0.00
1.00,2.00,0.80,0.10,0.25,5000,352,2704.73,4930,0,0.00,0,0.17,4.53,6.76,0.00
1.00,2.00,0.80,0.90,0.25,5000,80,2053.23,4046,0,0.00,0,2.04,4.54,9.80,0.00
1.00,2.00,0.80,0.70,0.50,5000,110,2528.17,4946,0,0.00,0,2.21,4.59,7.02,0.00
1.00,2.00,0.80,1.00,0.25,5000,37,2062.67,4973,0,0.00,0,2.43,4.66,10.40,0.00
1.00,2.00,0.80,0.10,1.00,5000,259,2422.23,4946,0,0.00,0,0.91,4.69,8.93,0.00
1.00,2.00,0.80,0.60,0.50,5000,361,2110.57,4992,0,0.00,0,2.25,4.74,8.28,0.00
1.00,2.00,0.80,0.70,0.25,5000,181,2183.27,4993,0,0.00,0,2.25,4.78,10.84,0.00
1.00,2.00,0.80,0.60,0.75,5000,809,2644.20,4782,0,0.00,0,1.17,4.81,8.28,0.00
1.00,2.00,0.80,0.10,0.75,5000,296,2918.83,4870,0,0.00,0,1.95,4.83,8.02,0.00
1.00,2.00,0.80,0.00,0.00,5000,274,2890.23,4864,0,0.00,0,1.39,4.85,9.97,0.00
1.00,2.00,0.80,0.50,0.50,5000,384,2502.73,4821,0,0.00,0,2.17,4.86,8.67,0.00
1.00,2.00,0.80,0.90,0.50,5000,129,2408.60,4990,0,0.00,0,2.04,4.89,10.27,0.00
1.00,2.00,0.80,1.00,0.50,5000,24,1661.67,4979,0,0.00,0,2.17,4.91,9.32,0.00
1.00,2.00,0.80,0.30,1.00,5000,174,2506.43,4782,0,0.00,0,2.21,4.93,8.41,0.00
1.00,2.00,0.80,0.70,0.75,5000,306,2481.67,4958,0,0.00,0,1.13,5.01,7.63,0.00
1.00,2.00,0.80,0.40,0.75,5000,342,2670.37,4974,0,0.00,0,1.78,5.01,10.19,0.00
1.00,2.00,0.80,0.50,0.75,5000,300,2997.77,4971,0,0.00,0,2.08,5.01,8.02,0.00
1.00,2.00,0.80,0.80,0.75,5000,491,2745.07,4804,0,0.00,0,2.77,5.04,9.58,0.00
1.00,2.00,0.80,0.70,0.00,5000,590,2788.37,4971,0,0.00,0,0.95,5.04,8.02,0.00
1.00,2.00,0.80,0.40,0.50,5000,133,2396.23,4942,0,0.00,0,1.95,5.04,8.37,0.00
1.00,2.00,0.80,0.80,0.50,5000,138,2206.17,4909,0,0.00,0,2.21,5.05,8.41,0.00
1.00,2.00,0.80,0.40,0.00,5000,365,2417.87,4287,0,0.00,0,0.43,5.14,9.36,0.00
1.00,2.00,0.80,0.30,0.25,5000,249,2449.87,4987,0,0.00,0,2.12,5.15,7.93,0.00
1.00,2.00,0.80,0.90,1.00,5000,51,2448.13,4854,0,0.00,0,2.86,5.16,8.24,0.00
1.00,2.00,0.80,1.00,1.00,5000,97,2955.70,4968,0,0.00,0,1.60,5.17,8.89,0.00
1.00,2.00,0.80,0.20,1.00,5000,53,2120.40,4900,0,0.00,0,2.56,5.19,7.93,0.00
1.00,2.00,0.80,1.00,0.75,5000,27,1909.77,4858,0,0.00,0,2.51,5.20,10.66,0.00
1.00,2.00,0.80,0.60,1.00,5000,251,2114.80,4950,0,0.00,0,1.47,5.21,7.63,0.00
1.00,2.00,0.80,0.20,0.50,5000,207,2692.13,4990,0,0.00,0,2.21,5.27,7.67,0.00
1.00,2.00,0.80,0.60,0.00,5000,244,2611.60,4868,0,0.00,0,2.21,5.28,9.45,0.00
1.00,2.00,0.80,0.30,0.00,5000,114,2384.03,4886,0,0.00,0,2.69,5.29,8.41,0.00
1.00,2.00,0.80,0.10,0.00,5000,64,2179.47,4825,0,0.00,0,2.12,5.31,9.28,0.00
1.00,2.00,0.80,0.50,0.00,5000,158,2151.67,4894,0,0.00,0,1.30,5.35,9.49,0.00
1.00,2.00,0.80,0.20,0.00,5000,172,2364.70,4903,0,0.00,0,1.26,5.37,8.02,0.00
1.00,2.00,0.80,0.80,1.00,5000,157,2731.73,4890,0,0.00,0,2.12,5.38,9.45,0.00
1.00,2.00,0.80,0.90,0.75,5000,140,2534.80,4975,0,0.00,0,2.73,5.42,8.97,0.00
1.00,2.00,0.80,0.70,1.00,5000,267,2360.47,4945,0,0.00,0,2.38,5.46,9.62,0.00
1.00,2.00,0.80,0.30,0.75,5000,180,2072.90,4624,0,0.00,0,1.00,5.54,8.19,0.00
1.00,2.00,0.80,0.80,0.00,5000,314,2336.10,4657,0,0.00,0,2.34,5.55,9.71,0.00
1.00,2.00,0.80,0.20,0.25,5000,74,2832.97,4894,0,0.00,0,2.34,5.72,9.36,0.00
1.00,2.00,0.80,0.10,0.50,5000,65,2320.20,4969,0,0.00,0,1.86,5.74,9.06,0.00
1.00,2.00,0.80,0.30,0.50,5000,142,2650.30,4890,0,0.00,0,2.69,5.85,10.49,0.00
1.00,2.00,0.80,0.90,0.00,5000,181,2617.70,4997,0,0.00,0,3.12,5.93,9.71,0.00
1.00,2.00,0.80,1.00,0.00,5000,211,2392.40,4827,0,0.00,0,1.00,6.16,10.01,0.00
